id,success_loan,failed_loans,income,nomalized_success_loan,nomalized_failed_loans,nomalized_income,cluster,priority,score,final_priority
509.0,5.0,1.0,300000.0,0.2,0.1111111111111111,0.0436241610738255,0,Low Priority,0.24143269718977198,Low Priority
512.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
516.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
517.0,1.0,0.0,250000.0,0.0,0.0,0.035234899328859,0,Low Priority,-0.0905624211664796,Low Priority
518.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
519.0,1.0,0.0,150000.0,0.0,0.0,0.0184563758389261,0,Low Priority,-0.13021749406679353,Low Priority
520.0,1.0,0.0,250000.0,0.0,0.0,0.035234899328859,0,Low Priority,-0.0905624211664796,Low Priority
521.0,1.0,0.0,200000.0,0.0,0.0,0.0268456375838926,0,Low Priority,-0.11038995761663645,Low Priority
522.0,1.0,0.0,150000.0,0.0,0.0,0.0184563758389261,0,Low Priority,-0.13021749406679353,Low Priority
523.0,1.0,0.0,240000.0,0.0,0.0,0.0335570469798657,0,Low Priority,-0.094527928456511,Low Priority
524.0,1.0,0.0,199998.0,0.0,0.0,0.0268453020134228,0,Low Priority,-0.11039075071809445,Low Priority
525.0,4.0,1.0,200000.0,0.15,0.1111111111111111,0.0268456375838926,0,Low Priority,0.12721719052028382,Low Priority
526.0,2.0,1.0,250000.0,0.05,0.1111111111111111,0.035234899328859,0,Low Priority,-0.0020761405679077527,Low Priority
527.0,5.0,2.0,250000.0,0.2,0.2222222222222222,0.035234899328859,0,Low Priority,0.23553100756901255,Low Priority
528.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
529.0,1.0,0.0,140000.0,0.0,0.0,0.0167785234899328,0,Low Priority,-0.13418300135682493,Low Priority
530.0,1.0,0.0,200000.0,0.0,0.0,0.0268456375838926,0,Low Priority,-0.11038995761663645,Low Priority
531.0,1.0,0.0,399994.0,0.0,0.0,0.0604016778523489,0,Low Priority,-0.03108219112038285,Low Priority
532.0,1.0,0.0,260005.0,0.0,0.0,0.0369135906040268,0,Low Priority,-0.08659493112280317,Low Priority
533.0,1.0,0.0,149999.0,0.0,0.0,0.0184562080536912,0,Low Priority,-0.13021789061752254,Low Priority
534.0,1.0,0.0,200000.0,0.0,0.0,0.0268456375838926,0,Low Priority,-0.11038995761663645,Low Priority
536.0,1.0,0.0,250000.0,0.0,0.0,0.035234899328859,0,Low Priority,-0.0905624211664796,Low Priority
537.0,5.0,1.0,150000.0,0.2,0.1111111111111111,0.0184563758389261,0,Low Priority,0.18195008783930097,Low Priority
539.0,5.0,1.0,450006.0,0.2,0.1111111111111111,0.0687929530201342,0,Low Priority,0.30091768584461676,Low Priority
547.0,1.0,0.0,150000.0,0.0,0.0,0.0184563758389261,0,Low Priority,-0.13021749406679353,Low Priority
548.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
550.0,1.0,0.0,150000.0,0.0,0.0,0.0184563758389261,0,Low Priority,-0.13021749406679353,Low Priority
553.0,1.0,0.0,150000.0,0.0,0.0,0.0184563758389261,0,Low Priority,-0.13021749406679353,Low Priority
556.0,18.0,1.0,150000.0,0.85,0.1111111111111111,0.0184563758389261,1,Medium Priority,1.151235726838566,Medium Priority
557.0,3.0,0.0,300000.0,0.1,0.0,0.0436241610738255,0,Low Priority,0.07838598282202594,Low Priority
558.0,4.0,1.0,300000.0,0.15,0.1111111111111111,0.0436241610738255,0,Low Priority,0.16687226342059777,Low Priority
560.0,9.0,3.0,400000.0,0.4,0.3333333333333333,0.0604026845637583,1,Medium Priority,0.6071811988255779,Low Priority
561.0,4.0,1.0,600000.0,0.15,0.1111111111111111,0.0939597315436241,0,Low Priority,0.28583748212153925,Low Priority
562.0,5.0,2.0,450000.0,0.2,0.2222222222222222,0.0687919463087248,0,Low Priority,0.31484115336964036,Low Priority
563.0,2.0,0.0,280000.0,0.05,0.0,0.0402684563758389,0,Low Priority,-0.004105465527211111,Low Priority
564.0,3.0,2.0,300000.0,0.1,0.2222222222222222,0.0436241610738255,0,Low Priority,0.10623767648082114,Low Priority
565.0,4.0,2.0,300000.0,0.15,0.2222222222222222,0.0436241610738255,0,Low Priority,0.18079811024999534,Low Priority
566.0,3.0,1.0,6000000.0,0.1,0.1111111111111111,1.0,2,High Priority,2.352650984969315,High Priority
567.0,14.0,1.0,1000000.0,0.65,0.1111111111111111,0.1610738255033557,1,Medium Priority,1.1900621114145373,Medium Priority
569.0,3.0,1.0,420000.0,0.1,0.1111111111111111,0.0637583892617449,0,Low Priority,0.13989791713180008,Low Priority
570.0,1.0,2.0,300000.0,0.0,0.2222222222222222,0.0436241610738255,0,Low Priority,-0.04288319105752733,Low Priority
571.0,3.0,1.0,100000.0,0.1,0.1111111111111111,0.0100671140939597,0,Low Priority,0.013001683850795698,Low Priority
572.0,6.0,0.0,100000.0,0.25,0.0,0.0100671140939597,0,Low Priority,0.22275713832892077,Low Priority
573.0,2.0,5.0,500000.0,0.05,0.5555555555555556,0.0771812080536912,0,Low Priority,0.15276492900046731,Low Priority
575.0,3.0,0.0,150000.0,0.1,0.0,0.0184563758389261,0,Low Priority,0.018903373471554935,Low Priority
576.0,5.0,4.0,350000.0,0.2,0.4444444444444444,0.0520134228187919,1,Medium Priority,0.3030377741281216,Low Priority
577.0,3.0,1.0,240000.0,0.1,0.1111111111111111,0.0335570469798657,0,Low Priority,0.06851878591123506,Low Priority
578.0,9.0,1.0,320000.0,0.4,0.1111111111111111,0.046979865771812,1,Medium Priority,0.5476054468465316,Low Priority
580.0,4.0,1.0,300000.0,0.15,0.1111111111111111,0.0436241610738255,0,Low Priority,0.16687226342059777,Low Priority
591.0,3.0,1.0,340000.0,0.1,0.1111111111111111,0.0503355704697986,0,Low Priority,0.10817385881154898,Low Priority
592.0,3.0,0.0,600000.0,0.1,0.0,0.0939597315436241,0,Low Priority,0.19735120152296745,Low Priority
593.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
594.0,1.0,0.0,250000.0,0.0,0.0,0.035234899328859,0,Low Priority,-0.0905624211664796,Low Priority
595.0,4.0,0.0,480000.0,0.15,0.0,0.0738255033557046,0,Low Priority,0.22432554781176492,Low Priority
596.0,1.0,1.0,210000.0,0.0,0.1111111111111111,0.0285234899328859,0,Low Priority,-0.09249860349720743,Low Priority
597.0,9.0,1.0,410000.0,0.4,0.1111111111111111,0.0620805369127516,1,Medium Priority,0.583295012456814,Low Priority
598.0,1.0,0.0,320000.0,0.0,0.0,0.046979865771812,0,Low Priority,-0.06280387013625993,Low Priority
599.0,1.0,0.0,410000.0,0.0,0.0,0.0620805369127516,0,Low Priority,-0.027114304525977406,Low Priority
600.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
601.0,3.0,4.0,380000.0,0.1,0.4444444444444444,0.0570469798657718,0,Low Priority,0.16581342845986743,Low Priority
602.0,1.0,0.0,500000.0,0.0,0.0,0.0771812080536912,0,Low Priority,0.008575261084305091,Low Priority
603.0,1.0,2.0,450000.0,0.0,0.2222222222222222,0.0687919463087248,0,Low Priority,0.016599418292943452,Low Priority
604.0,1.0,0.0,800000.0,0.0,0.0,0.1275167785234899,0,Low Priority,0.12754047978524682,Low Priority
605.0,4.0,1.0,6000000.0,0.15,0.1111111111111111,1.0,2,High Priority,2.4272114187384894,High Priority
606.0,1.0,1.0,320000.0,0.0,0.1111111111111111,0.046979865771812,0,Low Priority,-0.048878023306862334,Low Priority
607.0,2.0,1.0,150000.0,0.05,0.1111111111111111,0.0184563758389261,0,Low Priority,-0.0417312134682217,Low Priority
608.0,1.0,0.0,1000000.0,0.0,0.0,0.1610738255033557,0,Low Priority,0.20685062558587472,Low Priority
611.0,2.0,0.0,600000.0,0.05,0.0,0.0939597315436241,0,Low Priority,0.12279076775379325,Low Priority
612.0,3.0,0.0,400000.0,0.1,0.0,0.0604026845637583,0,Low Priority,0.11804105572233967,Low Priority
613.0,1.0,0.0,600000.0,0.0,0.0,0.0939597315436241,0,Low Priority,0.04823033398461901,Low Priority
614.0,1.0,0.0,800000.0,0.0,0.0,0.1275167785234899,0,Low Priority,0.12754047978524682,Low Priority
615.0,1.0,1.0,200000.0,0.0,0.1111111111111111,0.0268456375838926,0,Low Priority,-0.09646411078723885,Low Priority
623.0,2.0,5.0,800000.0,0.05,0.5555555555555556,0.1275167785234899,0,Low Priority,0.271730147701409,Low Priority
624.0,1.0,1.0,350000.0,0.0,0.1111111111111111,0.0520134228187919,0,Low Priority,-0.036981501436768094,Low Priority
625.0,1.0,0.0,200000.0,0.0,0.0,0.0268456375838926,0,Low Priority,-0.11038995761663645,Low Priority
626.0,1.0,1.0,300000.0,0.0,0.1111111111111111,0.0436241610738255,0,Low Priority,-0.056809037886924915,Low Priority
627.0,3.0,6.0,300000.0,0.1,0.6666666666666666,0.0436241610738255,0,Low Priority,0.16194106379841153,Low Priority
628.0,3.0,1.0,300000.0,0.1,0.1111111111111111,0.0436241610738255,0,Low Priority,0.09231182965142357,Low Priority
629.0,9.0,0.0,200000.0,0.4,0.0,0.0268456375838926,1,Medium Priority,0.4860935125367575,Low Priority
630.0,3.0,1.0,200000.0,0.1,0.1111111111111111,0.0268456375838926,0,Low Priority,0.05265675675110962,Low Priority
631.0,4.0,5.0,350000.0,0.15,0.5555555555555556,0.0520134228187919,1,Medium Priority,0.24240318718834494,Low Priority
638.0,1.0,1.0,750000.0,0.0,0.1111111111111111,0.1191275167785235,0,Low Priority,0.12163879016448756,Low Priority
640.0,2.0,2.0,320000.0,0.05,0.2222222222222222,0.046979865771812,0,Low Priority,0.0396082572917095,Low Priority
641.0,2.0,2.0,300500.0,0.05,0.2222222222222222,0.0437080536912751,0,Low Priority,0.03187551807614833,Low Priority
647.0,1.0,1.0,490000.0,0.0,0.1111111111111111,0.0755033557046979,0,Low Priority,0.018535600623671294,Low Priority
648.0,2.0,1.0,6000000.0,0.05,0.1111111111111111,1.0,2,High Priority,2.2780905512001413,High Priority
649.0,1.0,0.0,500000.0,0.0,0.0,0.0771812080536912,0,Low Priority,0.008575261084305091,Low Priority
650.0,3.0,2.0,420000.0,0.1,0.2222222222222222,0.0637583892617449,0,Low Priority,0.15382376396119765,Low Priority
652.0,2.0,1.0,260000.0,0.05,0.1111111111111111,0.0369127516778523,0,Low Priority,0.0018893667221236699,Low Priority
654.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
655.0,1.0,1.0,800000.0,0.0,0.1111111111111111,0.1275167785234899,0,Low Priority,0.1414663266146444,Low Priority
656.0,5.0,0.0,450000.0,0.2,0.0,0.0687919463087248,0,Low Priority,0.2869894597108452,Low Priority
657.0,1.0,2.0,800000.0,0.0,0.2222222222222222,0.1275167785234899,0,Low Priority,0.15539217344404202,Low Priority
658.0,1.0,1.0,1500000.0,0.0,0.1111111111111111,0.2449664429530201,0,Low Priority,0.41905183691684167,Low Priority
659.0,1.0,1.0,500000.0,0.0,0.1111111111111111,0.0771812080536912,0,Low Priority,0.02250110791370269,Low Priority
660.0,2.0,1.0,390000.0,0.05,0.1111111111111111,0.0587248322147651,0,Low Priority,0.05344096149253183,Low Priority
661.0,1.0,2.0,280000.0,0.0,0.2222222222222222,0.0402684563758389,0,Low Priority,-0.05081420563759015,Low Priority
662.0,2.0,2.0,600000.0,0.05,0.2222222222222222,0.0939597315436241,0,Low Priority,0.15064246141258844,Low Priority
663.0,1.0,0.0,900000.0,0.0,0.0,0.1442953020134228,0,Low Priority,0.16719555268556077,Low Priority
664.0,1.0,1.0,210000.0,0.0,0.1111111111111111,0.0285234899328859,0,Low Priority,-0.09249860349720743,Low Priority
665.0,3.0,3.0,240000.0,0.1,0.3333333333333333,0.0335570469798657,0,Low Priority,0.09637047957003023,Low Priority
667.0,2.0,1.0,900000.0,0.05,0.1111111111111111,0.1442953020134228,0,Low Priority,0.25568183328413263,Low Priority
668.0,1.0,1.0,300000.0,0.0,0.1111111111111111,0.0436241610738255,0,Low Priority,-0.056809037886924915,Low Priority
670.0,1.0,1.0,1200000.0,0.0,0.1111111111111111,0.1946308724832214,0,Low Priority,0.3000866182158999,Low Priority
671.0,4.0,4.0,300000.0,0.15,0.4444444444444444,0.0436241610738255,0,Low Priority,0.20864980390879054,Low Priority
672.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
675.0,2.0,3.0,400000.0,0.05,0.3333333333333333,0.0604026845637583,0,Low Priority,0.08525816244135817,Low Priority
676.0,3.0,0.0,400000.0,0.1,0.0,0.0604026845637583,0,Low Priority,0.11804105572233967,Low Priority
677.0,2.0,0.0,300000.0,0.05,0.0,0.0436241610738255,0,Low Priority,0.0038255490528517344,Low Priority
682.0,4.0,0.0,350000.0,0.15,0.0,0.0520134228187919,0,Low Priority,0.17277395304135698,Low Priority
683.0,3.0,1.0,200000.0,0.1,0.1111111111111111,0.0268456375838926,0,Low Priority,0.05265675675110962,Low Priority
684.0,2.0,2.0,260000.0,0.05,0.2222222222222222,0.0369127516778523,0,Low Priority,0.01581521355152124,Low Priority
685.0,4.0,4.0,400000.0,0.15,0.4444444444444444,0.0604026845637583,0,Low Priority,0.24830487680910426,Low Priority
686.0,1.0,1.0,450000.0,0.0,0.1111111111111111,0.0687919463087248,0,Low Priority,0.002673571463545854,Low Priority
692.0,3.0,2.0,300000.0,0.1,0.2222222222222222,0.0436241610738255,0,Low Priority,0.10623767648082114,Low Priority
693.0,1.0,1.0,250000.0,0.0,0.1111111111111111,0.035234899328859,0,Low Priority,-0.076636574337082,Low Priority
694.0,2.0,3.0,300000.0,0.05,0.3333333333333333,0.0436241610738255,0,Low Priority,0.0456030895410445,Low Priority
695.0,3.0,4.0,300000.0,0.1,0.4444444444444444,0.0436241610738255,0,Low Priority,0.13408937013961633,Low Priority
696.0,3.0,2.0,300000.0,0.1,0.2222222222222222,0.0436241610738255,0,Low Priority,0.10623767648082114,Low Priority
697.0,3.0,0.0,400000.0,0.1,0.0,0.0604026845637583,0,Low Priority,0.11804105572233967,Low Priority
704.0,3.0,1.0,600000.0,0.1,0.1111111111111111,0.0939597315436241,0,Low Priority,0.21127704835236508,Low Priority
705.0,2.0,1.0,900000.0,0.05,0.1111111111111111,0.1442953020134228,0,Low Priority,0.25568183328413263,Low Priority
707.0,2.0,1.0,1000000.0,0.05,0.1111111111111111,0.1610738255033557,0,Low Priority,0.2953369061844465,Low Priority
710.0,2.0,1.0,500000.0,0.05,0.1111111111111111,0.0771812080536912,0,Low Priority,0.09706154168287692,Low Priority
712.0,1.0,1.0,600000.0,0.0,0.1111111111111111,0.0939597315436241,0,Low Priority,0.06215618081401661,Low Priority
715.0,1.0,1.0,5000000.0,0.0,0.1111111111111111,0.8322147651006712,2,High Priority,1.806979388427828,Medium Priority
716.0,1.0,1.0,5500000.0,0.0,0.1111111111111111,0.9161073825503356,2,High Priority,2.005254752929398,High Priority
718.0,10.0,1.0,400000.0,0.45,0.1111111111111111,0.0604026845637583,1,Medium Priority,0.6538899389359568,Low Priority
719.0,1.0,1.0,800000.0,0.0,0.1111111111111111,0.1275167785234899,0,Low Priority,0.1414663266146444,Low Priority
720.0,1.0,1.0,300000.0,0.0,0.1111111111111111,0.0436241610738255,0,Low Priority,-0.056809037886924915,Low Priority
724.0,2.0,0.0,640000.0,0.05,0.0,0.1006711409395973,0,Low Priority,0.13865279691391894,Low Priority
726.0,1.0,1.0,200000.0,0.0,0.1111111111111111,0.0268456375838926,0,Low Priority,-0.09646411078723885,Low Priority
727.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
730.0,2.0,1.0,300000.0,0.05,0.1111111111111111,0.0436241610738255,0,Low Priority,0.017751395882249305,Low Priority
732.0,2.0,2.0,200000.0,0.05,0.2222222222222222,0.0268456375838926,0,Low Priority,-0.007977830188667018,Low Priority
734.0,5.0,0.0,200000.0,0.2,0.0,0.0268456375838926,0,Low Priority,0.18785177746006052,Low Priority
735.0,5.0,0.0,350000.0,0.2,0.0,0.0520134228187919,0,Low Priority,0.24733438681053124,Low Priority
736.0,4.0,1.0,250000.0,0.15,0.1111111111111111,0.035234899328859,0,Low Priority,0.14704472697044066,Low Priority
737.0,3.0,1.0,250000.0,0.1,0.1111111111111111,0.035234899328859,0,Low Priority,0.07248429320126645,Low Priority
738.0,3.0,1.0,350000.0,0.1,0.1111111111111111,0.0520134228187919,0,Low Priority,0.1121393661015804,Low Priority
739.0,2.0,0.0,500000.0,0.05,0.0,0.0771812080536912,0,Low Priority,0.08313569485347935,Low Priority
740.0,2.0,4.0,1000000.0,0.05,0.4444444444444444,0.1610738255033557,0,Low Priority,0.33711444667263935,Low Priority
742.0,2.0,1.0,900000.0,0.05,0.1111111111111111,0.1442953020134228,0,Low Priority,0.25568183328413263,Low Priority
743.0,2.0,1.0,450000.0,0.05,0.1111111111111111,0.0687919463087248,0,Low Priority,0.07723400523272009,Low Priority
745.0,1.0,1.0,300000.0,0.0,0.1111111111111111,0.0436241610738255,0,Low Priority,-0.056809037886924915,Low Priority
746.0,2.0,1.0,3500000.0,0.05,0.1111111111111111,0.5805369127516778,2,High Priority,1.2867137286922938,Medium Priority
747.0,3.0,3.0,400000.0,0.1,0.3333333333333333,0.0604026845637583,0,Low Priority,0.15981859621053238,Low Priority
748.0,2.0,1.0,350000.0,0.05,0.1111111111111111,0.0520134228187919,0,Low Priority,0.03757893233240614,Low Priority
749.0,2.0,1.0,3000000.0,0.05,0.1111111111111111,0.4966442953020135,2,High Priority,1.0884383641907245,Medium Priority
750.0,2.0,3.0,400000.0,0.05,0.3333333333333333,0.0604026845637583,0,Low Priority,0.08525816244135817,Low Priority
752.0,1.0,1.0,150000.0,0.0,0.1111111111111111,0.0184563758389261,0,Low Priority,-0.11629164723739593,Low Priority
753.0,2.0,0.0,500000.0,0.05,0.0,0.0771812080536912,0,Low Priority,0.08313569485347935,Low Priority
754.0,4.0,0.0,500000.0,0.15,0.0,0.0771812080536912,0,Low Priority,0.23225656239182776,Low Priority
755.0,2.0,1.0,600000.0,0.05,0.1111111111111111,0.0939597315436241,0,Low Priority,0.13671661458319082,Low Priority
756.0,2.0,1.0,500000.0,0.05,0.1111111111111111,0.0771812080536912,0,Low Priority,0.09706154168287692,Low Priority
757.0,1.0,1.0,300000.0,0.0,0.1111111111111111,0.0436241610738255,0,Low Priority,-0.056809037886924915,Low Priority
758.0,2.0,1.0,3000000.0,0.05,0.1111111111111111,0.4966442953020135,2,High Priority,1.0884383641907245,Medium Priority
759.0,1.0,1.0,350000.0,0.0,0.1111111111111111,0.0520134228187919,0,Low Priority,-0.036981501436768094,Low Priority
760.0,2.0,1.0,500000.0,0.05,0.1111111111111111,0.0771812080536912,0,Low Priority,0.09706154168287692,Low Priority
761.0,1.0,1.0,600000.0,0.0,0.1111111111111111,0.0939597315436241,0,Low Priority,0.06215618081401661,Low Priority
762.0,1.0,1.0,200000.0,0.0,0.1111111111111111,0.0268456375838926,0,Low Priority,-0.09646411078723885,Low Priority
764.0,1.0,1.0,3000000.0,0.0,0.1111111111111111,0.4966442953020135,2,High Priority,1.0138779304215504,Medium Priority
769.0,1.0,1.0,500000.0,0.0,0.1111111111111111,0.0771812080536912,0,Low Priority,0.02250110791370269,Low Priority
771.0,1.0,1.0,350000.0,0.0,0.1111111111111111,0.0520134228187919,0,Low Priority,-0.036981501436768094,Low Priority
773.0,5.0,0.0,310000.0,0.2,0.0,0.0453020134228187,0,Low Priority,0.2314723576504056,Low Priority
774.0,2.0,1.0,200000.0,0.05,0.1111111111111111,0.0268456375838926,0,Low Priority,-0.021903677018064616,Low Priority
775.0,2.0,1.0,500000.0,0.05,0.1111111111111111,0.0771812080536912,0,Low Priority,0.09706154168287692,Low Priority
777.0,2.0,3.0,300000.0,0.05,0.3333333333333333,0.0436241610738255,0,Low Priority,0.0456030895410445,Low Priority
778.0,1.0,1.0,310000.0,0.0,0.1111111111111111,0.0453020134228187,0,Low Priority,-0.05284353059689374,Low Priority
779.0,2.0,0.0,200000.0,0.05,0.0,0.0268456375838926,0,Low Priority,-0.035829523847462214,Low Priority
782.0,2.0,0.0,600000.0,0.05,0.0,0.0939597315436241,0,Low Priority,0.12279076775379325,Low Priority
783.0,4.0,2.0,750000.0,0.15,0.2222222222222222,0.1191275167785235,0,Low Priority,0.35924593830140794,Low Priority
784.0,2.0,1.0,300000.0,0.05,0.1111111111111111,0.0436241610738255,0,Low Priority,0.017751395882249305,Low Priority
785.0,2.0,2.0,400000.0,0.05,0.2222222222222222,0.0604026845637583,0,Low Priority,0.0713323156119606,Low Priority
788.0,1.0,1.0,600000.0,0.0,0.1111111111111111,0.0939597315436241,0,Low Priority,0.06215618081401661,Low Priority
789.0,1.0,0.0,800000.0,0.0,0.0,0.1275167785234899,0,Low Priority,0.12754047978524682,Low Priority
790.0,1.0,1.0,900000.0,0.0,0.1111111111111111,0.1442953020134228,0,Low Priority,0.18112139951495834,Low Priority
791.0,1.0,0.0,800000.0,0.0,0.0,0.1275167785234899,0,Low Priority,0.12754047978524682,Low Priority
792.0,2.0,4.0,380000.0,0.05,0.4444444444444444,0.0570469798657718,0,Low Priority,0.09125299469069317,Low Priority
793.0,1.0,1.0,1000005.0,0.0,0.1111111111111111,0.1610746644295302,0,Low Priority,0.22077845516891728,Low Priority
794.0,1.0,3.0,310000.0,0.0,0.3333333333333333,0.0453020134228187,0,Low Priority,-0.02499183693809856,Low Priority
796.0,2.0,2.0,270000.0,0.05,0.2222222222222222,0.0385906040268456,0,Low Priority,0.019780720841552663,Low Priority
797.0,1.0,1.0,1200000.0,0.0,0.1111111111111111,0.1946308724832214,0,Low Priority,0.3000866182158999,Low Priority
799.0,1.0,0.0,600000.0,0.0,0.0,0.0939597315436241,0,Low Priority,0.04823033398461901,Low Priority
800.0,1.0,1.0,900000.0,0.0,0.1111111111111111,0.1442953020134228,0,Low Priority,0.18112139951495834,Low Priority
801.0,1.0,1.0,700000.0,0.0,0.1111111111111111,0.110738255033557,0,Low Priority,0.1018112537143305,Low Priority
803.0,1.0,1.0,300002.0,0.0,0.1111111111111111,0.0436244966442953,0,Low Priority,-0.05680824478546691,Low Priority
804.0,1.0,0.0,500000.0,0.0,0.0,0.0771812080536912,0,Low Priority,0.008575261084305091,Low Priority
807.0,6.0,3.0,700005.0,0.25,0.3333333333333333,0.1107390939597315,1,Medium Priority,0.5024670989726419,Low Priority
808.0,1.0,1.0,1000000.0,0.0,0.1111111111111111,0.1610738255033557,0,Low Priority,0.2207764724152723,Low Priority
809.0,2.0,5.0,350000.0,0.05,0.5555555555555556,0.0520134228187919,0,Low Priority,0.09328231964999653,Low Priority
810.0,1.0,4.0,700000.0,0.0,0.4444444444444444,0.110738255033557,0,Low Priority,0.14358879420252332,Low Priority
811.0,1.0,1.0,1000000.0,0.0,0.1111111111111111,0.1610738255033557,0,Low Priority,0.2207764724152723,Low Priority
814.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
816.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
818.0,2.0,1.0,400000.0,0.05,0.1111111111111111,0.0604026845637583,0,Low Priority,0.057406468782563,Low Priority
819.0,1.0,0.0,400001.0,0.0,0.0,0.0604028523489932,0,Low Priority,-0.031079415265279825,Low Priority
820.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
821.0,2.0,1.0,300000.0,0.05,0.1111111111111111,0.0436241610738255,0,Low Priority,0.017751395882249305,Low Priority
822.0,3.0,1.0,300000.0,0.1,0.1111111111111111,0.0436241610738255,0,Low Priority,0.09231182965142357,Low Priority
823.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
824.0,1.0,2.0,450000.0,0.0,0.2222222222222222,0.0687919463087248,0,Low Priority,0.016599418292943452,Low Priority
825.0,15.0,1.0,300000.0,0.7,0.1111111111111111,0.0436241610738255,1,Medium Priority,0.9870370348815143,Low Priority
826.0,1.0,1.0,40000.0,0.0,0.1111111111111111,0.0,0,Low Priority,-0.15991222742774103,Low Priority
827.0,1.0,1.0,6000000.0,0.0,0.1111111111111111,1.0,2,High Priority,2.203530117430967,High Priority
829.0,1.0,1.0,1000000.0,0.0,0.1111111111111111,0.1610738255033557,0,Low Priority,0.2207764724152723,Low Priority
830.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
831.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
832.0,2.0,4.0,300000.0,0.05,0.4444444444444444,0.0436241610738255,0,Low Priority,0.05952893637044207,Low Priority
833.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
838.0,1.0,0.0,250000.0,0.0,0.0,0.035234899328859,0,Low Priority,-0.0905624211664796,Low Priority
841.0,11.0,1.0,300000.0,0.5,0.1111111111111111,0.0436241610738255,1,Medium Priority,0.6887952998048174,Low Priority
842.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
843.0,5.0,0.0,400000.0,0.2,0.0,0.0604026845637583,0,Low Priority,0.2671619232606881,Low Priority
844.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
846.0,1.0,1.0,600000.0,0.0,0.1111111111111111,0.0939597315436241,0,Low Priority,0.06215618081401661,Low Priority
848.0,1.0,0.0,400000.0,0.0,0.0,0.0604026845637583,0,Low Priority,-0.03107981181600883,Low Priority
849.0,1.0,1.0,900000.0,0.0,0.1111111111111111,0.1442953020134228,0,Low Priority,0.18112139951495834,Low Priority
850.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
854.0,1.0,1.0,600000.0,0.0,0.1111111111111111,0.0939597315436241,0,Low Priority,0.06215618081401661,Low Priority
856.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
857.0,1.0,1.0,400000.0,0.0,0.1111111111111111,0.0604026845637583,0,Low Priority,-0.01715396498661123,Low Priority
859.0,1.0,0.0,600000.0,0.0,0.0,0.0939597315436241,0,Low Priority,0.04823033398461901,Low Priority
866.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
869.0,1.0,0.0,300000.0,0.0,0.0,0.0436241610738255,0,Low Priority,-0.07073488471632251,Low Priority
870.0,8.0,1.0,100000.0,0.35,0.1111111111111111,0.0100671140939597,1,Medium Priority,0.3858038526966667,Low Priority
873.0,14.0,1.0,560000.0,0.65,0.1111111111111111,0.087248322147651,1,Medium Priority,1.0155797906531563,Medium Priority
876.0,2.0,1.0,500000.0,0.05,0.1111111111111111,0.0771812080536912,0,Low Priority,0.09706154168287692,Low Priority
877.0,8.0,0.0,400000.0,0.35,0.0,0.0604026845637583,1,Medium Priority,0.4908432245682107,Low Priority
884.0,1.0,0.0,200000.0,0.0,0.0,0.0268456375838926,0,Low Priority,-0.11038995761663645,Low Priority
